day_of_year,hours_of_use,daily_use,sensor_type_strong,sensor_type_medium,sensor_type_weak,ac_type_central,ac_type_split,ac_type_window,ac_type_portable,maintenance_needed
309,20,6,True,False,False,False,False,True,False,1
31,21,2,False,True,False,False,False,False,True,0
324,7,2,True,False,False,False,False,False,True,1
191,11,1,True,False,False,True,False,False,False,1
65,2,9,True,False,False,True,False,False,False,0
76,17,2,False,True,False,False,True,False,False,0
321,0,6,False,True,False,False,False,False,True,1
259,4,4,False,False,True,True,False,False,False,0
317,15,7,False,False,True,False,True,False,False,1
227,12,2,False,True,False,False,False,True,False,0
364,11,7,False,True,False,False,False,True,False,0
104,18,3,False,True,False,False,False,False,True,0
241,12,10,False,True,False,True,False,False,False,0
298,14,7,True,False,False,True,False,False,False,0
292,22,8,False,True,False,False,False,False,True,0
359,12,5,False,False,True,True,False,False,False,1
90,8,1,False,True,False,False,False,False,True,0
365,19,5,False,True,False,False,False,False,True,0
179,21,5,False,False,True,False,False,True,False,1
280,8,1,False,True,False,False,False,True,False,0
159,23,11,True,False,False,False,False,False,True,1
275,21,10,False,True,False,True,False,False,False,1
124,3,12,False,True,False,False,True,False,False,1
268,15,12,False,True,False,False,False,False,True,1
283,23,1,False,True,False,False,False,True,False,1
284,18,5,False,True,False,False,True,False,False,0
169,9,10,False,True,False,False,True,False,False,1
176,11,10,False,True,False,False,True,False,False,1
132,17,4,True,False,False,True,False,False,False,0
322,14,12,False,False,True,True,False,False,False,1
326,1,5,True,False,False,False,False,True,False,0
203,1,8,True,False,False,False,True,False,False,1
37,20,12,False,False,True,True,False,False,False,1
283,21,2,False,False,True,False,True,False,False,1
90,18,6,False,True,False,True,False,False,False,1
326,5,5,True,False,False,False,False,True,False,0
166,0,2,False,True,False,False,False,False,True,0
324,3,11,False,False,True,False,False,False,True,1
363,23,4,True,False,False,False,True,False,False,0
356,16,9,True,False,False,False,False,False,True,1
364,21,12,False,False,True,False,False,False,True,1
238,1,11,True,False,False,False,True,False,False,1
210,15,6,False,False,True,False,True,False,False,0
39,19,2,True,False,False,False,False,False,True,0
177,19,3,True,False,False,False,True,False,False,0
191,10,7,False,False,True,False,True,False,False,0
98,0,6,False,False,True,True,False,False,False,0
264,23,10,True,False,False,False,False,False,True,1
70,22,3,True,False,False,True,False,False,False,0
12,23,7,False,True,False,False,False,False,True,1
149,20,10,True,False,False,False,True,False,False,0
247,2,9,False,False,True,False,False,True,False,1
167,23,5,True,False,False,False,False,True,False,1
9,11,2,True,False,False,True,False,False,False,0
73,3,9,True,False,False,False,False,True,False,1
268,21,11,False,True,False,False,False,False,True,1
105,18,10,True,False,False,True,False,False,False,0
89,9,5,False,True,False,False,False,True,False,0
251,15,6,True,False,False,False,False,True,False,1
301,17,3,False,False,True,False,True,False,False,0
3,23,1,True,False,False,False,False,False,True,1
334,17,11,False,True,False,False,False,True,False,0
282,1,8,False,False,True,True,False,False,False,0
152,22,8,False,False,True,False,False,True,False,0
7,17,12,True,False,False,False,True,False,False,0
200,6,11,False,True,False,False,False,False,True,1
277,9,4,False,False,True,False,False,True,False,0
320,4,2,True,False,False,False,True,False,False,1
323,3,4,False,True,False,True,False,False,False,1
131,23,2,False,True,False,False,False,False,True,0
340,16,12,True,False,False,False,False,True,False,1
109,1,9,False,False,True,False,False,True,False,1
250,7,5,True,False,False,False,False,False,True,0
241,18,6,False,False,True,False,False,True,False,0
233,17,7,False,True,False,False,False,False,True,1
25,0,11,False,True,False,False,False,False,True,0
163,2,2,False,False,True,False,False,False,True,1
273,16,12,False,True,False,True,False,False,False,0
239,12,8,True,False,False,False,False,False,True,1
273,20,3,True,False,False,False,False,False,True,0
294,8,10,False,False,True,False,False,False,True,1
53,4,2,False,False,True,False,True,False,False,1
103,5,5,True,False,False,False,False,False,True,0
147,22,8,True,False,False,True,False,False,False,1
258,8,12,True,False,False,False,False,True,False,0
63,23,4,True,False,False,False,False,True,False,0
321,21,11,False,False,True,True,False,False,False,1
1,15,7,False,False,True,False,False,True,False,1
68,3,4,True,False,False,False,True,False,False,0
180,1,4,True,False,False,False,True,False,False,1
198,13,4,False,True,False,False,True,False,False,0
112,19,11,False,True,False,False,True,False,False,1
39,13,4,True,False,False,False,True,False,False,0
179,23,2,False,False,True,True,False,False,False,1
62,19,5,True,False,False,False,False,False,True,0
335,23,3,True,False,False,False,False,False,True,0
264,12,12,False,False,True,False,False,True,False,1
39,4,1,False,True,False,False,False,False,True,0
7,0,2,True,False,False,False,False,False,True,0
75,14,4,False,True,False,False,False,True,False,1
46,14,3,True,False,False,True,False,False,False,0
256,16,8,True,False,False,False,False,False,True,1
284,4,9,False,False,True,True,False,False,False,1
120,9,6,True,False,False,False,False,False,True,0
172,15,9,True,False,False,False,False,False,True,0
293,21,8,True,False,False,False,True,False,False,0
302,15,2,False,False,True,False,False,True,False,0
25,3,9,False,True,False,False,False,True,False,1
226,17,9,True,False,False,True,False,False,False,0
224,0,11,True,False,False,False,False,False,True,1
278,21,11,False,False,True,False,False,True,False,0
78,18,10,False,False,True,True,False,False,False,1
28,1,11,False,False,True,True,False,False,False,1
342,21,4,False,False,True,False,False,True,False,1
11,17,2,False,True,False,False,True,False,False,1
228,8,1,True,False,False,False,True,False,False,0
137,5,1,True,False,False,False,False,False,True,0
293,6,7,False,False,True,False,True,False,False,0
324,18,3,False,True,False,True,False,False,False,0
227,8,11,False,False,True,False,True,False,False,1
84,3,8,False,True,False,False,False,False,True,0
319,18,2,True,False,False,False,False,True,False,0
360,2,2,True,False,False,False,False,True,False,0
339,8,8,True,False,False,True,False,False,False,0
27,21,8,False,True,False,True,False,False,False,0
87,5,5,False,False,True,True,False,False,False,0
19,18,11,False,False,True,False,False,True,False,1
104,6,5,True,False,False,False,False,False,True,0
206,3,10,True,False,False,False,True,False,False,0
354,20,12,False,False,True,False,False,True,False,1
171,12,2,False,True,False,False,False,False,True,0
254,21,4,False,False,True,False,True,False,False,1
340,6,6,False,True,False,True,False,False,False,1
320,14,5,False,False,True,True,False,False,False,0
342,4,7,True,False,False,False,False,True,False,0
94,2,8,True,False,False,False,False,False,True,0
321,22,5,False,True,False,False,False,True,False,1
314,12,10,False,True,False,False,True,False,False,0
286,7,10,False,True,False,True,False,False,False,1
59,20,9,False,False,True,False,False,False,True,1
88,12,12,False,True,False,False,False,False,True,0
168,8,9,True,False,False,True,False,False,False,0
73,10,10,True,False,False,False,True,False,False,1
156,15,2,True,False,False,False,True,False,False,1
187,9,11,False,False,True,True,False,False,False,0
219,18,11,True,False,False,False,True,False,False,1
287,20,3,True,False,False,True,False,False,False,0
261,21,5,False,False,True,True,False,False,False,1
12,2,7,True,False,False,False,False,False,True,1
172,1,11,False,False,True,False,False,True,False,1
307,7,7,True,False,False,False,True,False,False,0
193,0,3,True,False,False,False,True,False,False,1
295,17,9,True,False,False,False,False,True,False,0
227,6,9,True,False,False,False,False,True,False,1
89,7,6,False,False,True,False,False,False,True,1
331,15,10,False,True,False,False,False,False,True,1
167,6,8,False,False,True,False,True,False,False,1
44,6,1,False,True,False,False,True,False,False,1
188,11,5,False,True,False,False,False,False,True,0
281,7,1,False,True,False,True,False,False,False,0
317,0,12,True,False,False,True,False,False,False,0
152,11,8,False,True,False,False,True,False,False,0
313,15,8,True,False,False,True,False,False,False,0
109,20,4,False,False,True,True,False,False,False,1
143,23,12,False,False,True,False,False,False,True,0
295,22,10,False,False,True,False,True,False,False,1
11,7,1,False,False,True,False,False,False,True,0
358,10,11,True,False,False,True,False,False,False,1
27,6,12,False,True,False,False,False,False,True,0
80,10,5,True,False,False,True,False,False,False,1
115,11,4,True,False,False,False,False,False,True,1
27,9,4,False,False,True,True,False,False,False,1
273,7,9,False,True,False,False,False,False,True,0
114,15,7,False,True,False,False,False,True,False,1
276,13,7,True,False,False,False,True,False,False,0
62,20,3,False,True,False,False,True,False,False,1
109,17,6,True,False,False,False,False,True,False,1
218,10,4,True,False,False,False,False,True,False,1
333,17,7,False,False,True,False,False,True,False,1
289,10,7,False,False,True,True,False,False,False,1
46,2,7,True,False,False,False,False,True,False,0
138,6,9,True,False,False,False,False,False,True,1
208,22,5,False,False,True,False,True,False,False,1
271,21,5,True,False,False,False,False,False,True,1
202,21,3,False,True,False,False,True,False,False,1
148,14,2,False,False,True,False,False,False,True,1
208,15,2,True,False,False,False,False,True,False,0
179,5,9,False,True,False,False,False,True,False,1
360,2,11,False,True,False,False,True,False,False,1
131,14,11,True,False,False,False,False,False,True,1
255,19,10,True,False,False,False,True,False,False,1
237,13,3,True,False,False,False,True,False,False,1
241,1,2,True,False,False,False,False,False,True,0
23,20,1,False,False,True,False,False,True,False,1
266,18,10,True,False,False,False,True,False,False,1
34,5,1,False,True,False,False,False,True,False,1
196,22,11,True,False,False,False,True,False,False,1
364,15,10,False,False,True,False,False,False,True,1
162,0,7,True,False,False,False,False,True,False,1
265,16,5,True,False,False,True,False,False,False,0
365,12,9,True,False,False,False,True,False,False,0
9,12,4,False,True,False,True,False,False,False,0
167,0,8,True,False,False,True,False,False,False,0
20,3,12,True,False,False,False,False,True,False,1
228,22,2,True,False,False,False,True,False,False,0
364,18,7,False,True,False,True,False,False,False,0
349,5,11,False,True,False,False,False,True,False,0
216,21,7,True,False,False,False,False,False,True,1
23,7,1,False,False,True,False,True,False,False,0
248,23,11,False,True,False,True,False,False,False,1
101,10,11,False,True,False,False,False,False,True,0
353,16,10,False,False,True,False,False,False,True,1
299,22,9,False,True,False,False,True,False,False,1
46,15,8,False,False,True,False,False,True,False,0
186,22,10,False,False,True,False,True,False,False,1
96,16,7,True,False,False,False,True,False,False,1
59,20,3,False,False,True,False,False,False,True,1
211,17,12,True,False,False,False,False,False,True,1
26,5,2,True,False,False,True,False,False,False,1
115,11,3,True,False,False,False,True,False,False,0
136,8,5,True,False,False,False,False,False,True,1
198,15,5,True,False,False,True,False,False,False,0
256,20,2,False,True,False,False,True,False,False,0
248,20,9,False,False,True,False,False,True,False,1
237,4,6,False,True,False,True,False,False,False,0
44,1,9,False,True,False,False,False,False,True,1
7,13,4,False,False,True,True,False,False,False,1
251,4,11,False,False,True,True,False,False,False,0
115,6,10,True,False,False,False,False,False,True,0
222,5,6,False,False,True,True,False,False,False,0
181,6,3,False,True,False,False,True,False,False,0
282,18,3,False,True,False,False,False,False,True,1
108,6,1,False,False,True,False,False,True,False,0
105,15,7,True,False,False,False,True,False,False,0
95,15,8,True,False,False,False,False,True,False,1
190,20,3,True,False,False,False,True,False,False,0
231,13,6,False,True,False,False,False,False,True,1
106,22,2,False,True,False,False,False,True,False,1
103,0,7,False,False,True,False,False,False,True,0
164,11,6,True,False,False,False,True,False,False,1
154,12,9,False,False,True,False,True,False,False,0
358,12,12,True,False,False,False,True,False,False,1
148,10,6,False,False,True,False,False,True,False,0
238,11,2,True,False,False,False,True,False,False,0
285,22,9,True,False,False,False,False,False,True,1
331,9,5,False,True,False,True,False,False,False,1
345,23,10,False,True,False,False,True,False,False,0
300,3,9,False,False,True,False,True,False,False,0
206,21,8,False,True,False,False,False,False,True,1
85,9,7,False,True,False,False,True,False,False,0
332,21,8,True,False,False,False,False,True,False,1
20,22,7,False,True,False,False,False,False,True,0
278,21,7,True,False,False,True,False,False,False,1
186,22,12,True,False,False,False,False,False,True,1
149,7,12,True,False,False,True,False,False,False,1
223,0,7,False,True,False,False,False,False,True,1
7,4,4,False,True,False,False,False,True,False,1
288,22,7,True,False,False,False,False,False,True,1
231,22,2,False,True,False,False,True,False,False,1
31,3,2,True,False,False,False,True,False,False,0
14,12,11,False,False,True,False,False,True,False,1
191,17,10,False,False,True,False,False,False,True,1
299,16,12,False,False,True,False,True,False,False,1
275,16,8,False,True,False,False,False,False,True,1
170,0,2,False,True,False,False,True,False,False,0
67,20,3,False,False,True,False,False,True,False,0
34,3,6,False,True,False,False,False,False,True,1
101,1,5,True,False,False,False,False,True,False,1
172,22,3,False,False,True,False,False,False,True,1
348,18,3,False,True,False,False,False,True,False,0
247,15,4,False,False,True,False,True,False,False,1
88,19,1,False,True,False,False,False,False,True,0
346,1,4,False,False,True,False,False,True,False,1
25,20,5,True,False,False,True,False,False,False,0
70,21,8,False,True,False,False,False,False,True,1
192,22,4,False,False,True,True,False,False,False,1
338,15,3,False,True,False,True,False,False,False,1
8,22,6,False,False,True,True,False,False,False,0
121,16,2,False,False,True,False,False,True,False,1
63,19,10,False,True,False,False,False,True,False,1
16,7,9,False,False,True,False,True,False,False,1
81,23,2,False,False,True,True,False,False,False,1
73,18,5,False,False,True,False,False,False,True,0
314,13,12,True,False,False,False,False,False,True,0
144,9,6,False,False,True,False,True,False,False,1
309,19,2,True,False,False,True,False,False,False,0
296,2,9,False,True,False,False,False,False,True,0
273,4,8,True,False,False,False,False,False,True,0
301,13,8,False,False,True,False,False,True,False,0
237,15,7,False,False,True,False,True,False,False,1
362,20,12,False,True,False,False,False,True,False,0
130,6,2,False,False,True,False,True,False,False,1
186,18,9,True,False,False,False,False,False,True,0
84,10,12,False,False,True,True,False,False,False,1
55,4,12,False,False,True,False,False,False,True,1
259,13,3,False,True,False,True,False,False,False,0
353,2,8,False,True,False,False,False,False,True,0
298,16,2,False,False,True,True,False,False,False,1
254,12,2,True,False,False,True,False,False,False,0
12,17,2,True,False,False,True,False,False,False,0
276,12,8,False,True,False,True,False,False,False,0
287,8,1,False,False,True,False,True,False,False,0
290,23,5,False,False,True,True,False,False,False,1
355,10,12,False,True,False,False,True,False,False,0
222,23,10,True,False,False,False,False,False,True,1
25,4,2,False,False,True,False,False,False,True,0
273,12,3,False,False,True,True,False,False,False,1
314,21,6,False,True,False,True,False,False,False,1
129,4,9,True,False,False,False,False,True,False,1
223,5,2,True,False,False,False,False,False,True,0
176,2,10,False,True,False,False,False,False,True,0
201,11,8,False,True,False,True,False,False,False,0
72,23,3,False,True,False,False,False,True,False,1
40,1,8,False,False,True,False,False,False,True,1
174,18,6,False,True,False,False,False,False,True,0
188,11,5,False,False,True,False,False,False,True,1
65,11,3,False,True,False,False,False,False,True,0
140,13,12,False,False,True,False,True,False,False,1
59,23,9,True,False,False,False,False,False,True,1
264,7,3,True,False,False,False,True,False,False,0
225,7,2,True,False,False,False,False,False,True,0
196,11,1,False,True,False,True,False,False,False,0
15,16,2,False,True,False,False,True,False,False,1
52,15,4,False,False,True,False,False,False,True,1
187,23,8,False,False,True,True,False,False,False,1
33,3,3,True,False,False,False,False,True,False,1
244,17,2,False,False,True,False,True,False,False,1
150,6,3,True,False,False,True,False,False,False,1
19,17,7,True,False,False,False,False,True,False,1
156,1,11,False,False,True,False,False,True,False,0
335,6,2,True,False,False,True,False,False,False,0
282,2,4,False,False,True,False,False,True,False,1
248,21,11,False,False,True,False,True,False,False,1
354,10,7,False,True,False,False,False,False,True,1
14,4,6,True,False,False,False,True,False,False,0
301,12,1,False,False,True,True,False,False,False,1
283,11,1,False,True,False,False,True,False,False,0
54,9,10,False,False,True,False,True,False,False,1
352,18,6,True,False,False,False,False,True,False,1
129,1,4,False,True,False,False,False,False,True,1
192,10,4,False,False,True,False,False,False,True,0
175,2,2,False,False,True,False,False,True,False,1
85,9,7,False,False,True,True,False,False,False,0
200,15,3,False,True,False,False,True,False,False,1
204,3,3,True,False,False,False,True,False,False,0
358,0,4,False,False,True,False,True,False,False,0
204,21,1,False,True,False,True,False,False,False,1
15,19,4,False,True,False,False,False,True,False,1
55,16,12,False,False,True,False,True,False,False,1
67,2,5,True,False,False,False,False,False,True,0
158,3,10,False,True,False,True,False,False,False,0
118,22,6,False,False,True,False,True,False,False,0
78,3,5,False,False,True,True,False,False,False,0
302,22,3,False,True,False,False,False,False,True,1
53,19,4,False,True,False,False,False,True,False,1
310,18,8,True,False,False,True,False,False,False,1
288,8,10,False,True,False,False,False,False,True,1
126,19,10,True,False,False,False,False,True,False,1
75,6,10,True,False,False,False,False,True,False,0
4,10,4,False,True,False,False,True,False,False,0
320,23,1,True,False,False,True,False,False,False,0
355,15,8,True,False,False,False,True,False,False,0
69,6,12,False,False,True,False,True,False,False,0
182,6,2,False,False,True,True,False,False,False,1
321,13,3,True,False,False,False,False,False,True,1
261,13,9,False,True,False,False,False,False,True,1
357,0,9,False,True,False,False,True,False,False,0
152,20,8,True,False,False,False,False,True,False,1
9,20,12,False,False,True,False,False,True,False,1
19,15,11,True,False,False,False,False,False,True,1
11,11,10,False,False,True,False,True,False,False,1
9,17,6,False,False,True,False,True,False,False,0
260,6,12,False,False,True,False,False,True,False,0
35,8,1,False,False,True,False,False,False,True,1
308,3,1,False,False,True,False,False,True,False,1
161,2,10,False,True,False,False,False,False,True,0
234,12,10,False,False,True,False,False,False,True,1
52,0,4,False,False,True,False,False,False,True,1
320,16,2,True,False,False,True,False,False,False,1
85,8,7,False,True,False,False,False,False,True,1
127,23,4,False,False,True,False,False,False,True,0
16,16,2,False,False,True,False,False,True,False,0
308,10,12,False,False,True,False,False,False,True,0
131,9,12,True,False,False,True,False,False,False,1
306,16,2,True,False,False,False,False,True,False,0
9,21,12,True,False,False,False,True,False,False,1
275,22,4,False,True,False,True,False,False,False,1
191,1,10,False,False,True,False,False,True,False,1
338,11,4,False,True,False,False,False,False,True,1
268,22,1,False,False,True,False,False,True,False,0
144,17,11,False,False,True,False,True,False,False,1
222,17,4,True,False,False,False,False,True,False,1
153,19,11,False,True,False,False,False,True,False,0
215,18,6,True,False,False,False,False,True,False,1
83,8,12,False,True,False,False,False,False,True,1
316,12,2,True,False,False,True,False,False,False,0
253,17,3,True,False,False,False,False,True,False,0
262,17,8,True,False,False,False,False,True,False,1
321,21,7,True,False,False,True,False,False,False,0
133,23,10,True,False,False,True,False,False,False,0
101,11,8,True,False,False,False,False,False,True,0
49,3,4,True,False,False,False,False,False,True,0
93,6,2,True,False,False,False,True,False,False,0
360,13,11,True,False,False,False,False,False,True,1
331,16,2,True,False,False,True,False,False,False,0
193,15,8,False,True,False,False,True,False,False,1
316,1,4,False,False,True,False,True,False,False,1
206,3,1,True,False,False,False,False,True,False,0
247,17,9,True,False,False,False,False,False,True,0
246,15,10,False,True,False,False,True,False,False,1
216,9,8,False,False,True,False,True,False,False,1
337,17,6,True,False,False,False,True,False,False,0
203,7,1,False,False,True,False,False,False,True,1
35,9,9,True,False,False,False,True,False,False,1
189,3,2,False,False,True,False,False,False,True,1
279,0,3,True,False,False,True,False,False,False,0
90,21,1,False,True,False,False,True,False,False,0
316,8,2,False,True,False,True,False,False,False,1
64,22,1,False,False,True,False,False,False,True,1
289,16,3,False,False,True,False,False,True,False,0
27,21,5,False,True,False,True,False,False,False,1
165,23,1,False,False,True,True,False,False,False,1
256,11,5,False,False,True,False,False,False,True,0
251,12,5,True,False,False,False,True,False,False,1
297,4,12,True,False,False,False,False,False,True,1
311,2,7,False,False,True,True,False,False,False,1
32,15,8,False,True,False,False,True,False,False,0
300,17,2,False,True,False,True,False,False,False,1
147,16,12,False,True,False,False,False,True,False,1
23,9,6,False,True,False,False,False,False,True,0
66,5,11,True,False,False,True,False,False,False,0
161,3,9,False,True,False,False,True,False,False,0
18,0,11,False,False,True,True,False,False,False,0
44,13,6,False,True,False,False,False,True,False,0
111,7,3,True,False,False,True,False,False,False,1
86,5,4,False,True,False,False,False,False,True,0
364,13,2,False,False,True,False,False,False,True,1
303,4,11,True,False,False,True,False,False,False,1
18,0,1,True,False,False,True,False,False,False,0
59,16,11,False,True,False,False,False,True,False,1
14,9,11,False,True,False,False,True,False,False,0
176,17,8,True,False,False,True,False,False,False,0
165,14,8,True,False,False,False,False,False,True,1
323,10,9,False,False,True,False,False,False,True,1
295,19,5,False,True,False,True,False,False,False,1
361,15,6,True,False,False,False,False,False,True,0
196,10,5,True,False,False,False,False,True,False,1
269,19,11,False,False,True,True,False,False,False,1
291,16,3,True,False,False,True,False,False,False,0
262,12,6,True,False,False,False,False,True,False,0
39,9,3,False,True,False,False,True,False,False,1
116,7,12,True,False,False,False,True,False,False,0
39,2,2,False,True,False,False,True,False,False,0
242,16,2,False,True,False,False,False,False,True,1
255,23,11,False,False,True,False,False,False,True,1
330,14,4,False,False,True,False,True,False,False,1
7,22,10,True,False,False,False,False,True,False,0
192,18,8,False,False,True,False,False,True,False,1
239,19,5,False,True,False,False,False,True,False,1
130,12,2,False,False,True,True,False,False,False,1
69,18,2,False,False,True,True,False,False,False,0
287,17,8,False,True,False,True,False,False,False,1
87,16,11,False,False,True,False,True,False,False,0
126,19,5,False,True,False,False,False,True,False,1
248,9,9,False,False,True,False,True,False,False,1
249,23,1,False,False,True,True,False,False,False,1
268,2,2,False,True,False,True,False,False,False,0
309,17,2,False,True,False,False,False,False,True,0
117,16,4,True,False,False,False,True,False,False,1
311,9,4,False,False,True,False,False,True,False,1
335,15,9,True,False,False,True,False,False,False,0
202,0,10,False,False,True,False,False,False,True,1
19,18,2,False,True,False,False,False,False,True,1
286,17,12,False,False,True,True,False,False,False,0
130,15,8,False,False,True,True,False,False,False,1
289,4,12,True,False,False,False,False,False,True,0
218,7,5,False,True,False,False,False,False,True,0
285,0,3,True,False,False,False,False,False,True,0
188,7,1,False,True,False,False,False,False,True,0
108,20,9,False,True,False,False,True,False,False,1
357,15,7,False,False,True,True,False,False,False,0
212,23,7,False,True,False,False,False,True,False,1
156,9,2,False,True,False,False,True,False,False,1
241,16,5,False,False,True,False,False,False,True,0
293,16,2,False,False,True,False,True,False,False,0
336,17,2,True,False,False,False,True,False,False,1
349,11,2,False,False,True,True,False,False,False,1
105,8,4,False,True,False,False,False,False,True,1
355,19,4,False,False,True,True,False,False,False,1
38,14,8,False,False,True,False,False,False,True,1
4,18,10,False,False,True,False,True,False,False,1
215,5,2,False,False,True,False,True,False,False,1
152,1,3,True,False,False,False,False,True,False,0
237,10,1,True,False,False,True,False,False,False,1
126,16,8,False,True,False,True,False,False,False,0
112,21,12,False,False,True,True,False,False,False,1
20,22,2,True,False,False,False,True,False,False,1
223,9,11,False,False,True,True,False,False,False,1
234,7,2,False,True,False,False,False,False,True,0
217,14,5,False,False,True,False,False,True,False,1
111,16,10,True,False,False,True,False,False,False,0
140,23,11,False,True,False,True,False,False,False,1
281,16,12,True,False,False,False,False,True,False,0
85,14,11,False,True,False,False,False,True,False,0
139,0,10,False,False,True,True,False,False,False,0
44,3,3,True,False,False,False,False,True,False,0
144,18,7,True,False,False,False,False,False,True,0
20,3,11,False,False,True,True,False,False,False,0
300,4,12,False,True,False,True,False,False,False,0
62,3,3,False,False,True,False,False,True,False,1
16,2,4,False,False,True,False,False,False,True,0
229,20,7,False,False,True,False,False,True,False,1
71,3,4,False,True,False,False,True,False,False,1
12,15,9,False,False,True,False,False,True,False,0
309,23,10,False,True,False,False,False,False,True,1
243,19,2,True,False,False,True,False,False,False,1
283,9,7,False,True,False,True,False,False,False,0
90,16,5,True,False,False,False,False,True,False,0
296,0,12,True,False,False,False,True,False,False,0
58,8,3,False,False,True,False,True,False,False,0
139,19,11,True,False,False,True,False,False,False,1
38,21,12,False,True,False,False,True,False,False,1
158,23,6,False,False,True,False,True,False,False,1
31,10,6,False,False,True,False,False,True,False,1
322,6,1,False,True,False,True,False,False,False,0
53,22,8,True,False,False,True,False,False,False,1
237,1,4,False,False,True,False,False,False,True,1
196,9,4,True,False,False,False,True,False,False,1
204,4,8,False,False,True,False,False,True,False,1
66,3,8,False,True,False,False,False,True,False,0
62,5,1,False,True,False,False,False,True,False,0
270,9,9,False,False,True,True,False,False,False,1
180,16,10,False,False,True,True,False,False,False,0
90,8,11,True,False,False,False,False,False,True,0
123,15,1,False,False,True,False,False,True,False,1
96,10,1,False,False,True,False,False,False,True,1
336,22,2,False,False,True,False,True,False,False,1
364,14,11,False,False,True,True,False,False,False,1
306,19,9,False,False,True,False,False,False,True,1
108,15,3,True,False,False,False,False,True,False,1
350,18,2,False,True,False,False,False,True,False,1
260,16,12,False,False,True,False,False,False,True,1
101,12,8,True,False,False,False,False,True,False,1
80,21,5,False,False,True,False,False,True,False,1
275,21,10,True,False,False,False,True,False,False,0
163,10,4,True,False,False,False,True,False,False,1
321,13,7,False,False,True,False,False,True,False,1
157,17,12,True,False,False,False,False,False,True,1
318,12,4,False,True,False,True,False,False,False,1
113,6,12,True,False,False,False,True,False,False,0
354,17,9,False,False,True,False,False,True,False,1
252,5,4,True,False,False,True,False,False,False,0
239,2,5,True,False,False,False,True,False,False,0
210,19,2,False,False,True,False,True,False,False,0
110,0,6,False,False,True,False,True,False,False,1
2,18,12,False,False,True,True,False,False,False,1
34,7,7,False,False,True,True,False,False,False,0
303,2,7,False,False,True,True,False,False,False,1
182,16,10,True,False,False,False,False,False,True,0
357,23,6,False,True,False,True,False,False,False,1
55,23,6,False,False,True,False,False,False,True,0
109,23,4,False,False,True,True,False,False,False,1
299,11,1,False,False,True,False,False,False,True,1
122,5,6,False,False,True,False,False,True,False,1
133,7,7,False,False,True,False,False,True,False,1
286,20,2,True,False,False,False,True,False,False,0
128,5,11,True,False,False,False,False,False,True,1
60,16,7,True,False,False,True,False,False,False,0
278,16,11,True,False,False,False,False,False,True,1
311,17,2,True,False,False,False,False,False,True,1
258,12,11,False,False,True,False,False,True,False,1
220,18,1,False,True,False,True,False,False,False,1
156,0,4,False,False,True,True,False,False,False,1
120,6,2,False,False,True,False,False,True,False,1
196,19,1,False,False,True,False,True,False,False,1
258,18,4,False,False,True,False,False,False,True,0
35,2,6,False,True,False,False,True,False,False,0
235,16,11,False,True,False,False,False,False,True,0
30,6,10,False,True,False,False,False,True,False,0
314,20,6,False,False,True,True,False,False,False,1
79,16,12,False,False,True,True,False,False,False,1
286,13,12,True,False,False,False,False,False,True,1
296,2,11,True,False,False,True,False,False,False,0
264,15,8,False,True,False,False,False,False,True,0
113,8,7,True,False,False,False,False,False,True,0
180,8,11,False,False,True,False,True,False,False,1
54,17,6,False,True,False,False,False,True,False,0
310,3,2,True,False,False,False,False,False,True,0
14,19,11,False,False,True,True,False,False,False,1
265,9,10,True,False,False,False,True,False,False,1
80,19,4,False,False,True,True,False,False,False,1
197,14,10,False,True,False,False,False,False,True,0
327,19,9,False,True,False,False,False,False,True,0
13,1,8,True,False,False,False,False,False,True,0
261,9,9,True,False,False,False,False,True,False,1
364,15,7,False,False,True,False,True,False,False,0
232,13,3,False,True,False,True,False,False,False,1
104,9,8,True,False,False,True,False,False,False,1
5,8,4,True,False,False,False,True,False,False,0
163,3,12,False,True,False,False,True,False,False,0
310,17,9,False,False,True,True,False,False,False,1
156,4,5,False,True,False,False,True,False,False,0
355,0,6,False,False,True,False,True,False,False,0
80,4,4,True,False,False,True,False,False,False,0
202,10,6,False,False,True,True,False,False,False,1
116,12,4,False,True,False,False,True,False,False,0
229,13,6,False,False,True,False,False,False,True,1
74,11,11,False,True,False,False,True,False,False,1
217,7,1,True,False,False,False,False,False,True,1
310,1,4,False,False,True,False,True,False,False,0
163,18,5,False,False,True,False,False,False,True,1
92,7,9,False,False,True,False,False,True,False,1
359,17,5,True,False,False,False,False,False,True,1
84,19,11,False,True,False,True,False,False,False,1
183,5,7,True,False,False,False,False,False,True,0
288,11,2,False,False,True,False,True,False,False,0
183,8,5,False,True,False,False,False,True,False,0
210,23,5,True,False,False,False,False,False,True,1
271,20,8,False,False,True,True,False,False,False,1
49,12,8,False,False,True,False,False,True,False,1
73,22,9,False,False,True,False,True,False,False,1
255,16,12,False,False,True,False,False,False,True,0
318,0,9,False,True,False,True,False,False,False,0
215,19,5,True,False,False,False,False,True,False,1
3,21,6,True,False,False,True,False,False,False,0
1,3,12,False,True,False,False,True,False,False,1
29,21,8,False,False,True,False,False,True,False,1
302,18,2,False,False,True,False,True,False,False,1
52,23,8,False,True,False,True,False,False,False,1
289,13,7,True,False,False,True,False,False,False,0
226,12,5,True,False,False,False,True,False,False,0
184,5,6,True,False,False,False,False,True,False,0
