date,temperature,window_open,ac_setting,season,day_of_year
2023-05-15,23.9,0,17.8,Spring,135
2023-05-16,22.8,0,17.2,Spring,136
2023-05-17,21.3,1,20.3,Spring,137
2023-05-18,27.3,0,17.1,Spring,138
2023-05-19,30.1,0,15.1,Spring,139
2023-05-20,30.0,1,16.9,Spring,140
2023-05-21,28.5,0,16.1,Spring,141
2023-05-22,28.4,0,18.1,Spring,142
2023-05-23,31.8,0,16.9,Spring,143
2023-05-24,27.8,1,19.3,Spring,144
2023-05-25,28.9,0,16.6,Spring,145
2023-05-26,26.2,0,17.9,Spring,146
2023-05-27,23.2,1,20.8,Spring,147
2023-05-28,25.4,1,19.3,Spring,148
2023-05-29,27.5,0,16.2,Spring,149
2023-05-30,27.9,1,20.3,Spring,150
2023-05-31,33.6,0,16.3,Spring,151
2023-06-01,28.2,0,18.7,Spring,152
2023-06-02,31.6,0,15.6,Spring,153
2023-06-03,26.9,1,20.9,Spring,154
2023-06-04,27.4,1,20.7,Spring,155
2023-06-05,24.5,0,18.9,Spring,156
2023-06-06,26.4,1,20.7,Spring,157
2023-06-07,30.3,0,15.4,Spring,158
2023-06-08,28.8,1,19.3,Spring,159
2023-06-09,31.7,0,15.4,Spring,160
2023-06-10,29.5,0,17.6,Spring,161
2023-06-11,28.0,0,17.6,Spring,162
2023-06-12,35.6,0,16.5,Spring,163
2023-06-13,29.0,0,18.9,Spring,164
2023-06-14,32.8,0,15.8,Spring,165
2023-06-15,28.2,0,17.7,Spring,166
2023-06-16,31.6,0,14.8,Spring,167
2023-06-17,32.3,0,15.0,Spring,168
2023-06-18,30.2,0,15.4,Spring,169
2023-06-19,22.6,0,19.7,Spring,170
2023-06-20,29.8,1,20.7,Spring,171
2023-06-21,33.4,0,16.7,Summer,172
2023-06-22,31.4,0,16.0,Summer,173
2023-06-23,31.2,0,14.9,Summer,174
2023-06-24,24.7,1,20.1,Summer,175
2023-06-25,27.7,0,17.9,Summer,176
2023-06-26,31.2,0,14.9,Summer,177
2023-06-27,31.2,0,15.8,Summer,178
2023-06-28,33.6,0,16.7,Summer,179
2023-06-29,29.6,0,18.9,Summer,180
2023-06-30,31.2,0,15.8,Summer,181
2023-07-01,30.0,0,16.8,Summer,182
2023-07-02,27.0,1,18.5,Summer,183
2023-07-03,23.2,0,18.5,Summer,184
2023-07-04,31.3,0,16.3,Summer,185
2023-07-05,30.5,0,16.8,Summer,186
2023-07-06,28.1,0,17.5,Summer,187
2023-07-07,25.1,0,18.7,Summer,188
2023-07-08,31.8,0,15.9,Summer,189
2023-07-09,29.1,0,16.7,Summer,190
2023-07-10,31.5,0,16.0,Summer,191
2023-07-11,35.4,0,14.8,Summer,192
2023-07-12,23.3,1,19.2,Summer,193
2023-07-13,27.6,0,18.7,Summer,194
2023-07-14,29.0,0,18.2,Summer,195
2023-07-15,34.0,0,15.2,Summer,196
2023-07-16,24.6,0,17.0,Summer,197
2023-07-17,35.3,0,15.5,Summer,198
2023-07-18,29.8,0,18.0,Summer,199
2023-07-19,29.0,1,18.6,Summer,200
2023-07-20,28.7,1,19.4,Summer,201
2023-07-21,27.9,0,16.3,Summer,202
2023-07-22,32.2,0,15.5,Summer,203
2023-07-23,25.8,1,20.7,Summer,204
2023-07-24,29.9,0,16.1,Summer,205
2023-07-25,27.6,1,19.8,Summer,206
2023-07-26,26.4,1,18.7,Summer,207
2023-07-27,36.3,0,15.3,Summer,208
2023-07-28,29.7,0,16.2,Summer,209
2023-07-29,30.2,0,14.5,Summer,210
2023-07-30,31.6,0,16.0,Summer,211
2023-07-31,23.8,1,19.7,Summer,212
2023-08-01,33.2,0,14.0,Summer,213
2023-08-02,20.3,1,21.1,Summer,214
2023-08-03,25.4,0,16.6,Summer,215
2023-08-04,26.2,0,18.4,Summer,216
2023-08-05,29.2,0,17.1,Summer,217
2023-08-06,27.9,0,16.6,Summer,218
2023-08-07,26.6,1,20.2,Summer,219
2023-08-08,26.9,1,20.5,Summer,220
2023-08-09,23.9,0,18.4,Summer,221
2023-08-10,22.2,1,21.5,Summer,222
2023-08-11,28.7,1,19.9,Summer,223
2023-08-12,28.4,1,20.0,Summer,224
2023-08-13,30.9,0,15.4,Summer,225
2023-08-14,23.6,1,20.9,Summer,226
2023-08-15,27.9,0,18.8,Summer,227
2023-08-16,24.8,0,16.6,Summer,228
2023-08-17,29.0,0,17.1,Summer,229
2023-08-18,28.3,0,16.9,Summer,230
2023-08-19,25.7,1,20.8,Summer,231
2023-08-20,23.9,0,18.6,Summer,232
2023-08-21,27.6,0,18.4,Summer,233
2023-08-22,26.4,0,16.0,Summer,234
2023-08-23,22.2,1,19.4,Summer,235
2023-08-24,20.1,1,21.8,Summer,236
2023-08-25,23.0,1,21.1,Summer,237
2023-08-26,28.2,0,17.6,Summer,238
2023-08-27,26.9,1,19.7,Summer,239
2023-08-28,19.9,0,19.4,Summer,240
2023-08-29,19.5,0,19.5,Summer,241
2023-08-30,26.6,0,18.2,Summer,242
2023-08-31,19.2,0,18.3,Summer,243
2023-09-01,23.9,1,21.1,Summer,244
2023-09-02,20.3,1,20.2,Summer,245
2023-09-03,26.7,1,20.1,Summer,246
2023-09-04,19.4,0,17.4,Summer,247
2023-09-05,24.9,1,18.2,Summer,248
2023-09-06,21.8,0,18.1,Summer,249
2023-09-07,21.7,0,17.0,Summer,250
2023-09-08,14.8,0,19.4,Summer,251
2023-09-09,13.9,0,20.7,Summer,252
2023-09-10,19.6,0,17.9,Summer,253
2023-09-11,20.7,1,21.1,Summer,254
2023-09-12,16.4,0,21.4,Summer,255
2023-09-13,16.2,1,18.5,Summer,256
2023-09-14,20.9,1,19.0,Summer,257
2023-09-15,20.7,1,19.0,Summer,258
2023-09-16,18.4,1,17.2,Summer,259
2023-09-17,20.9,1,21.9,Summer,260
2023-09-18,14.7,1,18.6,Summer,261
2023-09-19,16.9,1,20.1,Summer,262
2023-09-20,22.7,1,19.5,Summer,263
2023-09-21,17.7,1,18.8,Summer,264
2023-09-22,17.6,1,16.9,Summer,265
2023-09-23,23.9,1,21.6,Fall,266
2023-09-24,12.5,1,18.9,Fall,267
2023-09-25,18.9,1,16.2,Fall,268
2023-09-26,21.2,1,21.2,Fall,269
2023-09-27,15.0,0,19.9,Fall,270
2023-09-28,18.3,0,17.7,Fall,271
2023-09-29,12.5,0,22.0,Fall,272
2023-09-30,13.1,0,18.8,Fall,273
2023-10-01,16.1,1,20.0,Fall,274
2023-10-02,17.1,0,18.6,Fall,275
2023-10-03,17.8,0,21.4,Fall,276
2023-10-04,18.9,1,15.6,Fall,277
2023-10-05,13.7,0,21.8,Fall,278
2023-10-06,17.2,1,19.3,Fall,279
2023-10-07,12.4,0,19.6,Fall,280
2023-10-08,15.8,0,19.1,Fall,281
2023-10-09,13.5,0,18.9,Fall,282
2023-10-10,14.0,0,20.7,Fall,283
2023-10-11,13.6,1,20.1,Fall,284
2023-10-12,7.3,1,19.8,Fall,285
2023-10-13,8.5,0,21.1,Fall,286
2023-10-14,11.9,0,21.1,Fall,287
2023-10-15,6.3,0,22.8,Fall,288
2023-10-16,13.6,0,21.0,Fall,289
2023-10-17,13.5,1,17.3,Fall,290
2023-10-18,11.6,0,21.2,Fall,291
2023-10-19,7.0,0,22.8,Fall,292
2023-10-20,14.3,0,22.0,Fall,293
2023-10-21,16.0,1,18.0,Fall,294
2023-10-22,10.1,0,19.2,Fall,295
2023-10-23,10.9,0,19.0,Fall,296
2023-10-24,9.8,0,20.9,Fall,297
2023-10-25,10.5,0,18.4,Fall,298
2023-10-26,8.3,0,22.1,Fall,299
2023-10-27,8.3,0,21.2,Fall,300
2023-10-28,10.9,0,19.2,Fall,301
2023-10-29,15.0,0,18.2,Fall,302
2023-10-30,3.6,0,23.9,Fall,303
2023-10-31,7.2,0,23.9,Fall,304
2023-11-01,3.8,0,22.7,Fall,305
2023-11-02,11.9,0,19.1,Fall,306
2023-11-03,5.1,0,21.1,Fall,307
2023-11-04,2.3,0,22.1,Fall,308
2023-11-05,8.4,0,23.4,Fall,309
2023-11-06,11.5,0,19.8,Fall,310
2023-11-07,8.0,0,20.4,Fall,311
2023-11-08,6.4,0,20.3,Fall,312
2023-11-09,6.8,0,22.0,Fall,313
2023-11-10,9.7,0,23.5,Fall,314
2023-11-11,2.6,0,20.2,Fall,315
2023-11-12,4.7,0,20.8,Fall,316
2023-11-13,3.5,0,22.8,Fall,317
2023-11-14,1.1,0,23.3,Fall,318
2023-11-15,3.5,0,23.2,Fall,319
2023-11-16,7.6,0,23.1,Fall,320
2023-11-17,5.8,0,20.5,Fall,321
2023-11-18,5.9,0,21.6,Fall,322
2023-11-19,4.2,0,23.9,Fall,323
2023-11-20,5.2,0,24.0,Fall,324
2023-11-21,1.0,0,22.4,Fall,325
2023-11-22,2.3,0,22.8,Fall,326
2023-11-23,3.7,0,23.8,Fall,327
2023-11-24,3.8,0,21.8,Fall,328
2023-11-25,3.7,0,20.5,Fall,329
2023-11-26,2.2,0,22.7,Fall,330
2023-11-27,1.4,0,23.8,Fall,331
2023-11-28,11.8,0,18.3,Fall,332
2023-11-29,4.9,0,23.2,Fall,333
2023-11-30,3.3,0,21.7,Fall,334
2023-12-01,1.3,0,20.4,Fall,335
2023-12-02,0.5,0,20.7,Fall,336
2023-12-03,1.3,0,23.9,Fall,337
2023-12-04,2.5,0,22.0,Fall,338
2023-12-05,-4.2,0,20.0,Fall,339
2023-12-06,-3.3,0,23.8,Fall,340
2023-12-07,-0.6,0,22.0,Fall,341
2023-12-08,1.8,0,23.3,Fall,342
2023-12-09,0.3,0,22.2,Fall,343
2023-12-10,5.4,0,20.4,Fall,344
2023-12-11,-3.6,0,22.5,Fall,345
2023-12-12,-1.5,0,24.0,Fall,346
2023-12-13,5.3,0,20.1,Fall,347
2023-12-14,1.0,0,23.4,Fall,348
2023-12-15,3.2,0,20.9,Fall,349
2023-12-16,6.7,0,21.6,Fall,350
2023-12-17,-1.6,0,21.5,Fall,351
2023-12-18,0.1,0,23.6,Fall,352
2023-12-19,-0.5,0,22.0,Fall,353
2023-12-20,-5.6,0,21.8,Fall,354
2023-12-21,-0.7,0,23.3,Winter,355
2023-12-22,2.8,0,20.2,Winter,356
2023-12-23,1.8,0,20.3,Winter,357
2023-12-24,2.0,0,20.1,Winter,358
2023-12-25,-1.0,0,22.8,Winter,359
2023-12-26,-1.9,0,22.1,Winter,360
2023-12-27,3.8,0,23.5,Winter,361
2023-12-28,-1.5,0,22.0,Winter,362
2023-12-29,0.9,0,20.9,Winter,363
2023-12-30,0.5,0,23.2,Winter,364
2023-12-31,4.4,0,21.2,Winter,365
2023-01-01,2.9,0,23.7,Winter,1
2023-01-02,-3.9,0,21.0,Winter,2
2023-01-03,-3.5,0,20.7,Winter,3
2023-01-04,1.8,0,22.0,Winter,4
2023-01-05,-0.1,0,20.2,Winter,5
2023-01-06,-1.3,0,20.1,Winter,6
2023-01-07,3.2,0,22.0,Winter,7
2023-01-08,0.7,0,20.9,Winter,8
2023-01-09,0.3,0,20.0,Winter,9
2023-01-10,2.6,0,21.2,Winter,10
2023-01-11,-0.9,0,21.9,Winter,11
2023-01-12,5.0,0,21.6,Winter,12
2023-01-13,-2.0,0,20.5,Winter,13
2023-01-14,2.4,0,22.3,Winter,14
2023-01-15,4.8,0,22.8,Winter,15
2023-01-16,-3.6,0,22.7,Winter,16
2023-01-17,-0.4,0,21.6,Winter,17
2023-01-18,4.1,0,20.6,Winter,18
2023-01-19,4.3,0,22.0,Winter,19
2023-01-20,0.4,0,23.6,Winter,20
2023-01-21,-1.2,0,21.9,Winter,21
2023-01-22,3.9,0,20.8,Winter,22
2023-01-23,4.7,0,20.4,Winter,23
2023-01-24,-2.2,0,23.8,Winter,24
2023-01-25,-2.2,0,23.0,Winter,25
2023-01-26,2.2,0,21.3,Winter,26
2023-01-27,3.5,0,21.2,Winter,27
2023-01-28,0.8,0,23.6,Winter,28
2023-01-29,3.9,0,20.7,Winter,29
2023-01-30,-0.2,0,22.1,Winter,30
2023-01-31,-4.3,0,22.9,Winter,31
2023-02-01,0.9,0,21.6,Winter,32
2023-02-02,2.5,0,20.2,Winter,33
2023-02-03,1.7,0,20.9,Winter,34
2023-02-04,-0.8,0,23.6,Winter,35
2023-02-05,-2.7,0,22.1,Winter,36
2023-02-06,1.4,0,23.3,Winter,37
2023-02-07,5.8,0,22.2,Winter,38
2023-02-08,7.0,0,23.8,Winter,39
2023-02-09,7.0,0,23.6,Winter,40
2023-02-10,1.1,0,21.9,Winter,41
2023-02-11,0.3,0,21.3,Winter,42
2023-02-12,5.4,0,22.4,Winter,43
2023-02-13,6.0,0,22.7,Winter,44
2023-02-14,5.5,0,22.0,Winter,45
2023-02-15,-1.6,0,23.3,Winter,46
2023-02-16,2.0,0,20.7,Winter,47
2023-02-17,4.7,0,21.3,Winter,48
2023-02-18,6.5,0,22.7,Winter,49
2023-02-19,7.5,0,21.0,Winter,50
2023-02-20,5.9,0,21.8,Winter,51
2023-02-21,6.6,0,23.9,Winter,52
2023-02-22,6.1,0,22.5,Winter,53
2023-02-23,8.1,0,23.8,Winter,54
2023-02-24,7.2,0,22.9,Winter,55
2023-02-25,6.6,0,22.9,Winter,56
2023-02-26,5.9,0,22.4,Winter,57
2023-02-27,7.1,0,20.6,Winter,58
2023-02-28,8.5,0,22.1,Winter,59
2023-03-01,8.1,0,21.0,Winter,60
2023-03-02,8.7,0,24.0,Winter,61
2023-03-03,11.8,0,19.5,Winter,62
2023-03-04,8.8,0,20.9,Winter,63
2023-03-05,6.3,0,22.5,Winter,64
2023-03-06,11.1,0,20.2,Winter,65
2023-03-07,4.6,0,20.1,Winter,66
2023-03-08,5.7,0,20.5,Winter,67
2023-03-09,10.2,0,19.9,Winter,68
2023-03-10,10.9,0,18.9,Winter,69
2023-03-11,5.9,0,20.6,Winter,70
2023-03-12,8.7,0,21.9,Winter,71
2023-03-13,8.3,0,21.0,Winter,72
2023-03-14,8.9,0,20.9,Winter,73
2023-03-15,13.4,0,18.1,Winter,74
2023-03-16,13.0,0,19.0,Winter,75
2023-03-17,11.0,0,20.4,Winter,76
2023-03-18,9.7,0,23.9,Winter,77
2023-03-19,7.6,0,23.2,Winter,78
2023-03-20,16.1,1,19.1,Winter,79
2023-03-21,13.9,0,18.9,Spring,80
2023-03-22,10.2,0,19.1,Spring,81
2023-03-23,14.8,0,20.7,Spring,82
2023-03-24,12.7,0,20.2,Spring,83
2023-03-25,12.3,0,18.1,Spring,84
2023-03-26,14.7,0,20.7,Spring,85
2023-03-27,11.4,0,20.5,Spring,86
2023-03-28,12.9,0,18.3,Spring,87
2023-03-29,14.5,0,21.0,Spring,88
2023-03-30,12.9,0,20.1,Spring,89
2023-03-31,16.7,0,18.8,Spring,90
2023-04-01,20.5,1,21.2,Spring,91
2023-04-02,12.9,0,20.4,Spring,92
2023-04-03,10.5,0,21.7,Spring,93
2023-04-04,9.7,1,20.1,Spring,94
2023-04-05,15.5,0,19.2,Spring,95
2023-04-06,14.2,0,18.5,Spring,96
2023-04-07,17.1,1,19.9,Spring,97
2023-04-08,17.1,0,21.4,Spring,98
2023-04-09,12.2,0,18.7,Spring,99
2023-04-10,11.8,0,18.2,Spring,100
2023-04-11,18.4,1,18.2,Spring,101
2023-04-12,18.2,0,19.4,Spring,102
2023-04-13,16.7,0,18.7,Spring,103
2023-04-14,13.3,0,20.7,Spring,104
2023-04-15,19.9,1,16.8,Spring,105
2023-04-16,22.6,0,18.6,Spring,106
2023-04-17,19.9,1,15.5,Spring,107
2023-04-18,16.7,1,18.6,Spring,108
2023-04-19,19.6,1,17.3,Spring,109
2023-04-20,15.7,0,20.0,Spring,110
2023-04-21,23.2,1,19.1,Spring,111
2023-04-22,20.5,0,18.1,Spring,112
2023-04-23,15.2,1,16.7,Spring,113
2023-04-24,19.8,1,16.5,Spring,114
2023-04-25,22.4,0,19.9,Spring,115
2023-04-26,20.2,1,19.5,Spring,116
2023-04-27,20.6,0,18.6,Spring,117
2023-04-28,18.0,0,17.6,Spring,118
2023-04-29,23.6,0,19.4,Spring,119
2023-04-30,20.2,0,18.7,Spring,120
2023-05-01,15.9,0,21.6,Spring,121
2023-05-02,21.5,1,21.6,Spring,122
2023-05-03,25.7,0,16.7,Spring,123
2023-05-04,21.9,1,21.9,Spring,124
2023-05-05,28.4,0,18.9,Spring,125
2023-05-06,24.7,1,18.6,Spring,126
2023-05-07,24.7,1,20.3,Spring,127
2023-05-08,23.5,1,21.4,Spring,128
2023-05-09,23.9,1,21.5,Spring,129
2023-05-10,23.5,1,20.9,Spring,130
2023-05-11,23.6,0,19.1,Spring,131
2023-05-12,26.3,0,16.5,Spring,132
2023-05-13,22.1,0,17.3,Spring,133
2023-05-14,21.8,1,21.1,Spring,134
2023-05-15,21.9,1,21.4,Spring,135
2023-05-16,31.6,0,16.0,Spring,136
2023-05-17,27.2,0,16.9,Spring,137
2023-05-18,26.7,1,19.0,Spring,138
2023-05-19,22.8,1,21.6,Spring,139
2023-05-20,28.0,0,18.0,Spring,140
2023-05-21,26.0,1,18.2,Spring,141
2023-05-22,27.1,1,20.2,Spring,142
2023-05-23,23.7,1,20.4,Spring,143
2023-05-24,27.3,0,16.5,Spring,144
2023-05-25,25.7,0,16.7,Spring,145
2023-05-26,24.8,1,18.3,Spring,146
2023-05-27,29.5,1,19.4,Spring,147
2023-05-28,22.8,1,19.1,Spring,148
2023-05-29,29.3,0,17.7,Spring,149
2023-05-30,29.8,0,18.9,Spring,150
2023-05-31,25.2,0,16.9,Spring,151
2023-06-01,25.5,1,20.3,Spring,152
2023-06-02,27.4,1,20.2,Spring,153
2023-06-03,29.1,0,16.2,Spring,154
2023-06-04,27.9,0,18.8,Spring,155
2023-06-05,29.8,0,18.8,Spring,156
2023-06-06,33.9,0,15.9,Spring,157
2023-06-07,27.2,0,17.3,Spring,158
2023-06-08,23.6,1,19.3,Spring,159
2023-06-09,31.4,0,15.3,Spring,160
2023-06-10,34.0,0,16.7,Spring,161
2023-06-11,30.3,0,16.0,Spring,162
2023-06-12,25.9,0,16.8,Spring,163
2023-06-13,28.9,0,16.3,Spring,164
2023-06-14,26.0,0,17.4,Spring,165
2023-06-15,31.3,0,15.8,Spring,166
2023-06-16,25.4,0,17.7,Spring,167
2023-06-17,28.6,1,19.6,Spring,168
2023-06-18,26.6,1,19.1,Spring,169
2023-06-19,30.0,1,17.8,Spring,170
2023-06-20,28.6,1,20.3,Spring,171
2023-06-21,30.3,0,15.1,Summer,172
2023-06-22,29.9,1,20.8,Summer,173
2023-06-23,26.9,1,19.3,Summer,174
2023-06-24,31.8,0,16.9,Summer,175
2023-06-25,29.8,0,18.9,Summer,176
2023-06-26,27.0,0,16.4,Summer,177
2023-06-27,36.7,0,15.0,Summer,178
2023-06-28,31.4,0,14.2,Summer,179
2023-06-29,29.5,1,19.6,Summer,180
2023-06-30,34.2,0,16.6,Summer,181
2023-07-01,35.5,0,15.9,Summer,182
2023-07-02,29.6,0,18.8,Summer,183
2023-07-03,31.0,1,16.0,Summer,184
2023-07-04,27.0,0,16.8,Summer,185
2023-07-05,29.5,1,18.9,Summer,186
2023-07-06,29.4,1,20.6,Summer,187
2023-07-07,30.5,0,15.4,Summer,188
2023-07-08,30.9,0,16.9,Summer,189
2023-07-09,31.6,0,15.4,Summer,190
2023-07-10,30.6,0,14.4,Summer,191
2023-07-11,26.2,0,17.2,Summer,192
2023-07-12,26.9,0,18.0,Summer,193
2023-07-13,28.1,0,16.8,Summer,194
2023-07-14,28.8,1,20.9,Summer,195
2023-07-15,32.7,0,15.4,Summer,196
2023-07-16,26.0,0,18.3,Summer,197
2023-07-17,28.4,0,17.1,Summer,198
2023-07-18,32.3,0,15.5,Summer,199
2023-07-19,28.4,1,20.8,Summer,200
2023-07-20,30.6,0,15.1,Summer,201
2023-07-21,28.7,1,19.5,Summer,202
2023-07-22,29.8,1,18.5,Summer,203
2023-07-23,28.3,1,20.1,Summer,204
2023-07-24,30.9,0,16.6,Summer,205
2023-07-25,24.2,1,19.2,Summer,206
2023-07-26,27.6,0,17.2,Summer,207
2023-07-27,29.5,0,16.6,Summer,208
2023-07-28,30.1,0,15.2,Summer,209
2023-07-29,32.8,0,14.2,Summer,210
2023-07-30,27.1,1,18.5,Summer,211
2023-07-31,32.5,0,16.8,Summer,212
2023-08-01,26.0,0,18.7,Summer,213
2023-08-02,31.8,0,14.1,Summer,214
2023-08-03,30.2,0,14.9,Summer,215
2023-08-04,24.8,1,19.2,Summer,216
2023-08-05,28.4,0,18.9,Summer,217
2023-08-06,27.1,1,20.3,Summer,218
2023-08-07,29.0,1,18.6,Summer,219
2023-08-08,26.3,0,18.3,Summer,220
2023-08-09,25.9,0,18.3,Summer,221
2023-08-10,30.8,0,15.5,Summer,222
2023-08-11,26.2,0,18.7,Summer,223
2023-08-12,28.8,0,16.3,Summer,224
2023-08-13,25.5,0,17.4,Summer,225
2023-08-14,31.0,0,14.6,Summer,226
2023-08-15,23.8,0,19.0,Summer,227
2023-08-16,23.8,1,19.2,Summer,228
2023-08-17,30.0,0,15.3,Summer,229
2023-08-18,23.9,1,21.8,Summer,230
2023-08-19,29.9,1,19.2,Summer,231
2023-08-20,27.6,1,19.4,Summer,232
2023-08-21,24.2,1,19.1,Summer,233
2023-08-22,19.0,1,15.8,Summer,234
2023-08-23,24.2,1,20.4,Summer,235
2023-08-24,24.4,0,18.2,Summer,236
2023-08-25,27.4,0,17.2,Summer,237
2023-08-26,28.4,1,20.6,Summer,238
2023-08-27,21.4,0,18.5,Summer,239
2023-08-28,25.6,0,16.4,Summer,240
2023-08-29,25.3,1,20.9,Summer,241
2023-08-30,26.0,1,19.7,Summer,242
2023-08-31,24.1,1,18.5,Summer,243
2023-09-01,16.5,0,20.1,Summer,244
2023-09-02,21.7,1,20.4,Summer,245
2023-09-03,18.4,0,19.5,Summer,246
2023-09-04,21.1,1,21.2,Summer,247
2023-09-05,24.4,0,16.8,Summer,248
2023-09-06,22.1,1,19.7,Summer,249
2023-09-07,24.4,1,19.7,Summer,250
2023-09-08,21.8,0,17.9,Summer,251
2023-09-09,16.6,0,19.2,Summer,252
2023-09-10,12.7,0,19.1,Summer,253
2023-09-11,20.4,0,17.3,Summer,254
2023-09-12,19.1,0,19.0,Summer,255
2023-09-13,16.6,0,18.7,Summer,256
2023-09-14,14.2,0,18.7,Summer,257
2023-09-15,16.8,0,20.9,Summer,258
2023-09-16,18.2,1,17.1,Summer,259
2023-09-17,20.5,0,20.0,Summer,260
2023-09-18,18.8,0,18.7,Summer,261
2023-09-19,22.8,1,21.8,Summer,262
2023-09-20,14.7,1,17.3,Summer,263
2023-09-21,20.1,0,17.9,Summer,264
2023-09-22,17.4,0,21.5,Summer,265
2023-09-23,19.1,1,16.8,Fall,266
2023-09-24,15.4,0,21.9,Fall,267
2023-09-25,19.7,0,19.5,Fall,268
2023-09-26,17.1,0,19.2,Fall,269
2023-09-27,13.9,1,19.6,Fall,270
2023-09-28,15.7,0,18.7,Fall,271
2023-09-29,14.7,1,17.5,Fall,272
2023-09-30,16.7,0,19.0,Fall,273
2023-10-01,11.4,1,20.3,Fall,274
2023-10-02,14.6,1,19.4,Fall,275
2023-10-03,15.6,0,18.5,Fall,276
2023-10-04,14.3,0,18.4,Fall,277
2023-10-05,17.9,0,21.4,Fall,278
2023-10-06,16.0,1,19.7,Fall,279
2023-10-07,13.4,0,20.7,Fall,280
2023-10-08,13.8,0,18.8,Fall,281
2023-10-09,13.8,1,18.4,Fall,282
2023-10-10,13.8,0,20.4,Fall,283
2023-10-11,6.9,0,23.6,Fall,284
2023-10-12,11.2,0,18.7,Fall,285
2023-10-13,7.4,0,23.1,Fall,286
2023-10-14,15.4,1,17.1,Fall,287
2023-10-15,11.2,0,19.8,Fall,288
2023-10-16,10.5,0,18.8,Fall,289
2023-10-17,13.5,0,21.3,Fall,290
2023-10-18,11.9,0,19.0,Fall,291
2023-10-19,7.0,0,20.5,Fall,292
2023-10-20,9.9,0,21.2,Fall,293
2023-10-21,8.9,0,23.3,Fall,294
2023-10-22,4.4,0,20.5,Fall,295
2023-10-23,7.3,0,23.0,Fall,296
2023-10-24,8.6,0,21.2,Fall,297
2023-10-25,8.6,0,23.5,Fall,298
2023-10-26,4.2,0,21.7,Fall,299
2023-10-27,11.9,1,17.6,Fall,300
2023-10-28,7.9,0,23.9,Fall,301
2023-10-29,8.1,0,20.7,Fall,302
2023-10-30,9.0,0,22.3,Fall,303
2023-10-31,5.2,0,22.3,Fall,304
2023-11-01,8.7,0,21.5,Fall,305
2023-11-02,6.0,0,23.8,Fall,306
2023-11-03,4.2,0,23.4,Fall,307
2023-11-04,8.4,0,23.3,Fall,308
2023-11-05,10.9,0,20.9,Fall,309
2023-11-06,8.4,0,21.8,Fall,310
2023-11-07,8.8,0,20.4,Fall,311
2023-11-08,4.3,0,23.1,Fall,312
2023-11-09,0.8,0,21.5,Fall,313
2023-11-10,9.9,0,20.8,Fall,314
2023-11-11,11.4,0,21.2,Fall,315
2023-11-12,9.7,0,23.7,Fall,316
2023-11-13,3.8,0,20.7,Fall,317
2023-11-14,1.2,0,23.4,Fall,318
2023-11-15,1.3,0,21.7,Fall,319
2023-11-16,-0.8,0,20.5,Fall,320
2023-11-17,3.8,0,23.4,Fall,321
2023-11-18,8.7,0,23.9,Fall,322
2023-11-19,3.3,0,21.2,Fall,323
2023-11-20,4.5,0,21.2,Fall,324
2023-11-21,7.5,0,21.6,Fall,325
2023-11-22,2.0,0,23.3,Fall,326
2023-11-23,9.2,0,20.0,Fall,327
2023-11-24,8.9,0,20.9,Fall,328
2023-11-25,2.4,0,22.8,Fall,329
2023-11-26,0.9,0,21.6,Fall,330
2023-11-27,4.6,0,21.3,Fall,331
2023-11-28,1.3,0,23.5,Fall,332
2023-11-29,-1.3,0,23.7,Fall,333
2023-11-30,5.9,0,23.8,Fall,334
2023-12-01,5.6,0,21.1,Fall,335
2023-12-02,2.3,0,23.7,Fall,336
2023-12-03,-2.1,0,22.9,Fall,337
2023-12-04,-2.1,0,20.6,Fall,338
2023-12-05,1.8,0,22.4,Fall,339
2023-12-06,-0.1,0,20.1,Fall,340
2023-12-07,0.2,0,22.8,Fall,341
2023-12-08,4.2,0,22.9,Fall,342
2023-12-09,3.3,0,23.2,Fall,343
2023-12-10,5.1,0,20.7,Fall,344
2023-12-11,-2.1,0,22.5,Fall,345
2023-12-12,-0.2,0,20.7,Fall,346
2023-12-13,3.0,0,23.8,Fall,347
2023-12-14,2.0,0,22.7,Fall,348
2023-12-15,5.2,0,20.4,Fall,349
2023-12-16,1.8,0,20.7,Fall,350
2023-12-17,6.0,0,22.7,Fall,351
2023-12-18,2.0,0,21.9,Fall,352
2023-12-19,3.5,0,22.9,Fall,353
2023-12-20,-0.7,0,21.1,Fall,354
2023-12-21,0.3,0,22.6,Winter,355
2023-12-22,2.9,0,20.7,Winter,356
2023-12-23,5.0,0,22.2,Winter,357
2023-12-24,2.3,0,23.8,Winter,358
2023-12-25,-0.2,0,22.5,Winter,359
2023-12-26,4.2,0,20.2,Winter,360
2023-12-27,-6.5,0,24.0,Winter,361
2023-12-28,-4.2,0,20.6,Winter,362
2023-12-29,2.1,0,22.9,Winter,363
2023-12-30,0.0,0,22.1,Winter,364
2023-12-31,1.8,0,21.2,Winter,365
2023-01-01,0.2,0,20.7,Winter,1
2023-01-02,1.7,0,20.7,Winter,2
2023-01-03,-2.4,0,23.4,Winter,3
2023-01-04,1.7,0,23.5,Winter,4
2023-01-05,3.0,0,21.9,Winter,5
2023-01-06,3.7,0,20.4,Winter,6
2023-01-07,6.1,0,23.5,Winter,7
2023-01-08,0.9,0,21.9,Winter,8
2023-01-09,1.0,0,21.8,Winter,9
